name,pagerank,community
Rafi,1.9845989999619596e-05,2033
Rafi_,2.0542287494603987e-05,5561
rafiboy,1.1898269549253388e-05,1545
rafid,3.0332811634066938e-06,9230
Rafiel,8.736226472937508e-06,5493
rafiIsCuter,1.1425716623903029e-05,9018
Rafikafi,5.966445289595273e-06,8233
rafilong,7.544127102859985e-06,1266
Rafita,2.0221874405950104e-05,8728
Rafocas,1.8623513269566143e-05,4132
RageBarrel,2.5392040649574544e-05,3101
Ragenie,2.006961748931691e-05,2193
raghav98,1.9304536252947213e-05,1110
raghav983434,1.7972627899778348e-05,1110
raghu,4.772042589068924e-06,1960
raghuc,6.9133998939448925e-06,124
raghug,1.5410857072912194e-05,7137
raghuman,9.01949382411273e-06,1528
Raging_Asian,5.517647549613818e-06,1377
Ragnar,9.64150437170157e-06,6160
ragprab,2.6333628671962948e-05,8035
ragrawal,2.0221874405950107e-05,2598
rags,1.776706314351254e-05,165
rags21,1.131878479445892e-05,6604
rah0081,1.723511845446812e-05,4515
Rahel,5.771599864769705e-06,8793
rahelikory,2.659241523389574e-05,251
raholstine,3.4700132280092766e-05,9231
rahsosprout,0.00029017857697412775,78
Rahul,2.0221874405950104e-05,2050
rahul123,4.380513372082862e-06,2534
rahul31,2.0221874405950104e-05,5566
rahulisgood3,3.24453829379758e-05,4852
rahulsarkar,1.1208237223938384e-05,2283
rahulshah,1.4082603273923351e-05,8612
rahulthewaffle,1.0769729463207328e-05,526
Rahz,1.2190750699346319e-05,5033
Rahziael,8.091960674401144e-05,1797
raider71,1.9608519345996268e-05,6715
raikens,1.0989415315153798e-05,3798
Raimbow,2.9104472634193353e-05,599
Rain,2.0221874405950104e-05,9232
rain951,3.0332811634066938e-06,9233
rainazhao,3.7712354995097543e-06,1441
Rainbow2000,3.137636177965336e-05,5681
rainbowbunnyz,4.085027570460715e-06,78
rainbowdragon33,3.481152919354957e-05,7203
rainbowgoat,4.951995413989422e-06,816
rainbowhedgehog,1.3861430514524183e-05,1864
rainbowsfive,6.184066341114303e-06,4035
RainbowSlayer,8.475291567640504e-06,8469
rainbowtrout,8.352255322933778e-06,4866
rainbowunicorn,5.6497806916788885e-05,2405
rainbowunicorn9,2.7165538925334794e-05,2405
rainboy,0.000154179993273547,3578
rainceaser,3.38136084592472e-05,6467
raincloud,1.909302966422005e-05,1806
raine,6.501604278405664e-06,4224
rainegoh,2.0221874405950104e-05,4550
rainforce,2.464335436920174e-05,2688
raingodbaker,2.1068096738103424e-05,5641
Rainiergoh,1.8767113092037988e-05,6955
rainstyle,2.0221874405950104e-05,5164
Raios,1.027434640826432e-05,1192
raisahuq98,6.656210266164261e-06,4916
raisha,2.0221874405950104e-05,1511
Raisin,3.634406471430317e-06,1875
raisin5,8.344119528011737e-06,2724
raisins12,7.977795463548579e-06,3725
raisintwist,2.2290734817727687e-05,1293
Raitozan,2.754144877684063e-05,2020
raizu,2.0221874405950104e-05,9234
Raj,6.456041534765343e-06,2283
Raj1205,1.5281625279154305e-05,3463
raja,8.669253845212966e-06,7630
RajagopalRoom,2.789885730249789e-05,278
rajaisme,1.5000679314800555e-05,690
RajaTheKing,2.0221874405950104e-05,9235
rajatpanchal,3.18191664809186e-06,16
Rajesh1057,3.0727806631809062e-06,78
rajeshucsb,2.0221874405950104e-05,4721
rajhiv,6.300850415889268e-05,2891
raji,1.4110120139937255e-05,8068
RajivVarma,9.491826872453949e-05,3156
Rajlaud,2.0920091361119648e-05,8712
rajma,1.3337989336870265e-05,2888
RAJRAJBINKS,7.350593353928629e-05,5222
rajrajbinks2,1.3469565437796953e-05,5222
Rak,3.48714823488406e-05,1099
rak123malla,5.4324374196126566e-06,167
Rak4Viephjak,3.0332811634066938e-06,9236
rake,4.687727168004519e-06,78
rakeborsfield,9.681865985072989e-06,3374
rakion,3.291502574907011e-05,9091
rakion2141,8.143599984507951e-06,9091
raknoche,1.1681302383777653e-05,3659
Rakuhn,4.206010753867872e-06,1959
RakW,3.508944607910473e-05,4649
RakWraithraiser,3.5575589896336596e-05,7599
RaKXeR,0.0004532404372378861,117
RALC,2.0221874405950104e-05,3828
Ralf,2.0221874405950104e-05,9237
Rallew,2.0027055406775244e-05,3412
rallfree,7.29649882798907e-06,647
rallgor,1.7745474590685765e-05,75
rallgor2,2.164303417643019e-05,75
rallymanuel,2.8581421666761847e-05,662
rallymcguire,2.360089458580459e-05,5146
Ralph1,9.499666762403868e-06,7684
Ralphadore,1.2410918741615092e-05,3389
ralphfsilva,0.0001237550668985153,484
Raluca,2.0221874405950104e-05,5227
ralucadg,2.0221874405950104e-05,4442
Ralvr,1.3445378428414008e-05,1252
Ralvr_lobo,1.3497369090779497e-05,1252
ram,3.0205122559262675e-05,6801
rama,2.2623120140004018e-05,778
Ramaka,4.6632886046046636e-05,1668
raman,5.0740247706829846e-05,2891
ramanujan3,6.738644463668079e-06,5233
Ramari16,2.681837462204858e-05,446
ramatevish,1.0761186104391274e-05,4019
rambloo,1.4515411124171395e-05,4794
ramblue,4.123352843239328e-05,320
rambo-sheep,1.095830476316708e-05,9088
Ramen,2.2897145930874933e-05,7363
Ramen Noodles,2.0221874405950104e-05,7521
Rami,4.076171655108411e-06,5510
raminie,3.192308765225783e-05,7377
Ramiro16,4.373339417252654e-06,1630
Ramiro2001,9.582868788383417e-06,1630
Ramis,1.4402374286105332e-05,5035
ramisk,3.0332811634066938e-06,9238
ramj22,8.061510472744141e-06,331
ramled,2.760275079478061e-05,3864
Rammiinnii,2.0221874405950104e-05,2942
rammu,4.0250428728781064e-06,2891
Ramnaj,2.4061374824349905e-05,1347
ramona,2.0221874405950107e-05,3200
Ramonaaa,3.3859135293176085e-05,1898
RamonaP,2.0221874405950104e-05,1884
Ramoth,1.2122947752052514e-05,7256
rampi_,3.863587533368561e-06,2018
ramrules,2.0221874405950104e-05,1395
Ramski,7.703765569342364e-06,2104
ramsky,1.9610673754917397e-05,2104
Ramtje,1.7985705837440363e-05,1555
ramy,1.4416708444436248e-05,7967
ramya,8.144721973559213e-06,120
ramya09,1.8648133997564765e-05,120
ranif,2.0221874405950104e-05,6099
raniomperson2,3.1513921465531626e-05,4267
ranjaykrishna,1.043639011238667e-05,2177
Rankini,2.2905910458319666e-05,3037
rankthebradachs,1.7792551565122153e-05,7991
Ranpss,3.5919208993580747e-06,0
ranran,2.0221874405950104e-05,8236
ransoing,2.0221874405950104e-05,9239
rantao,1.7203501722662332e-05,2482
ranvir,5.2261902702853075e-06,2487
Raoul,6.506167618487654e-06,3664
Raoxiaojia,2.0221874405950104e-05,3766
raoxj,1.3562950413275519e-05,7031
Rapanden,3.123654124533956e-06,78
raph,2.9577128772150883e-05,1442
rapha,1.7780240041439175e-05,8799
Raphael,4.461541906468874e-06,151
Raphael Schwyn,2.9765528618989145e-05,5540
Raphael_S,5.079510603926953e-06,151
raphaeleon,0.00010224990593096503,6476
raphaelholca,2.0221874405950104e-05,1626
raphaelmorgan,8.305699792508533e-06,8575
RaphaelSchwyn,1.2648887233817143e-05,8637
raphel878,2.0221874405950104e-05,1212
raphGrenier,2.2017180610758574e-05,2600
Raphtacool,2.353210242725431e-05,1414
raphtown,0.00010235847699940577,1492
raphytaphy,6.33834844013283e-06,1492
rapidfoal,2.0221874405950104e-05,8093
rapinforpuss,2.099901417335827e-05,2008
rappatoni,2.262600415639526e-05,2072
Rapplinghaus,1.0313021621598578e-05,1959
raptor,2.0221874405950104e-05,6593
raptor1234,2.2458042974459837e-05,8363
raptor8472,4.598728254811083e-05,6089
Raptorbonz42,2.0221874405950104e-05,4743
raptorfeed,1.594751622565991e-05,2635
RaptorReleased,3.1218204343685916e-06,78
raptorrrrr,1.560045572832385e-05,5299
Rapul,1.9608519345996268e-05,1321
rapunzel.512,1.2803476748146099e-05,7455
rapunzel20,3.346577928838773e-06,78
Rapzim,3.5565628068447777e-06,78
Raqu,3.821705627896189e-06,78
raquelsramos,2.376735973948203e-05,203
Raqui,2.829429669424172e-05,5460
Raqui1,1.2541231423051167e-05,5460
raqui123,1.743725001083613e-05,5460
RaquiMaia,9.034365461922852e-06,5460
rara,8.671480317664728e-06,665
raramra,1.451359012046458e-05,78
rarara,1.110905195711845e-05,1049
rarararara,3.554459408034974e-06,1743
rararararara,3.8943435624679514e-05,1743
RaRaRaspatat,2.3006181257121576e-05,9240
rarelyswimmin,8.199836702545002e-06,1300
rarelyswimming,6.263988861571509e-06,1300
Rarraby,7.0751777356594734e-06,1222
rarrrr,2.3713333952296865e-05,5463
ras,8.361512508870334e-06,1275
Ras1358,2.0221874405950104e-05,5401
ras18,2.1934867603978936e-05,4406
ras9687,3.568389151316732e-05,1025
rasa,3.708830360572657e-05,2745
Rasabutbetter,4.666430999337238e-06,2745
rasbora,4.6555430219888235e-05,764
Rasern,4.911520030991247e-05,380
Rash,1.3308340295918757e-05,2132
Rash27,1.512381767355001e-05,2440
Rash92,2.0221874405950107e-05,1780
Rashank,1.6085643214095124e-05,5901
rashell,1.3171692852844557e-05,3064
rashie,1.1972747322958531e-05,5939
RashiritelAnala,2.9591175623303577e-05,1675
rashmichandra,1.693191286053278e-05,2417
rashmiDrinkin,2.0221874405950107e-05,1199
rashy2,3.55336777816636e-05,6907
Rasierer,6.8321943896900204e-06,5679
RaspberryJams,1.0538607061876523e-05,5904
raspi,8.961359869523405e-06,7316
rasputinf,2.0221874405950104e-05,6488
RASSAH,3.9180090729459814e-05,2633
rassorapp,1.3007971823509337e-05,5331
RastaRaptor,1.5443971902701098e-05,5940
rastgele,1.6462218622883037e-05,323
rastogi,2.6333628671962955e-05,434
rat,1.2243800269853934e-05,117
rataclysm,1.9369477769245455e-05,4000
ratakiina,7.471700022563804e-05,87
ratan1st,2.0221874405950104e-05,9241
RataTatNat,2.0221874405950104e-05,8418
ratatouille,5.912074800600007e-06,242
Ratburntro44,3.7911499685586208e-06,3729
ratchette,3.594630118021606e-05,1202
ratedGTO,9.808868441955943e-06,5241
Ratfreq,2.0221874405950104e-05,5301
ratgirl1,1.833888787709715e-05,1550
rathavel,3.022314213548666e-05,1386
rathstar,2.0221874405950104e-05,8923
ratnam,6.624159197143871e-05,1805
Ratnesh,1.490364640565221e-05,2047
Raton-Laveur,8.718118953404991e-06,3380
ratoncita56,1.574953726893062e-05,1936
ratsbottom,3.5958784065439504e-05,557
rattata,8.766790416815804e-06,5961
rattbutt,5.193936461294556e-06,347
rattulator,6.4864321599823995e-06,7102
rattyjol,1.330103721320152e-05,8913
rattyrat,8.586641368539543e-06,1066
ratuja,2.0221874405950104e-05,1626
ratz,2.0221874405950104e-05,8425
Raubahn90,1.0364901186617778e-05,5914
Raul,8.110863689421138e-06,6979
Raul1991,2.2994567950904643e-05,5560
raular,1.5947666841639848e-05,4543
RaulAraiza,1.0358210193931708e-05,5560
raun,8.08328798151349e-06,248
Rauren8992,3.0332811634066938e-06,9242
RausBaus,7.406494698679773e-06,8350
Rautja,2.0221874405950104e-05,4311
Ravali,5.585322926248648e-06,82
raveen,1.3588256665828246e-05,7972
Raveen_B,7.737434136869904e-06,7972
raveen_female,1.2954011454789803e-05,6506
Raveglitch,2.239435739968411e-05,669
Raveil,1.0334326490624426e-05,9243
RavenA,3.353972239129928e-05,2706
Ravenclaw723,1.2986147333816014e-05,9244
ravenclawjedi,3.0332811634066938e-06,9245
RavenGr,4.61925156345534e-05,1568
ravenhawk,3.464710458872468e-06,78
ravenlandicho,8.593477732920142e-06,9107
Ravi,1.1608193709259394e-05,1950
ravif,4.5970554921764175e-05,9246
ravigad,1.3068698583198829e-05,4296
Raving,2.0221874405950104e-05,5727
Ravioli,5.926027229555513e-06,1243
Ravioli8,6.962327340412116e-06,9247
Ravioli96,1.4697191453695071e-05,9023
raviolibaby,2.019462108341719e-05,664
ravioliluvr,1.1103349693803972e-05,4045
Raviolis,1.8542054708397148e-05,1839
Raviolis1,1.9102779742620265e-05,1839
Raviolis2,2.4692170552781506e-05,1839
Raviolis24554,4.430628865947004e-06,1839
Raviolis3,3.7319550146768493e-06,1839
Raviolis4,5.1293027172171595e-06,1839
RAVIOLO,1.520439866772899e-05,7103
raviolololi,1.3582957930697186e-05,4938
ravisser,1.2942531173490664e-05,949
RaviT,2.0221874405950104e-05,7948
ravitej92,3.539322884388532e-05,2831
ravxnoak,2.0221874405950104e-05,2318
raw99,4.222270825427137e-06,2478
Rawai,2.1446971768234123e-05,8329
Rawbearto,1.4713225606189102e-05,4862
rawgoon,1.0955600909575321e-05,1901
rawgoon222,5.968017808191768e-06,1425
RawHool,1.458345655521555e-05,3285
rawpotato,6.573975301370098e-06,2191
rawrenree,2.543471707729386e-05,7154
rawrjun,4.112977988469849e-05,7598
rawrrawr,2.0221874405950104e-05,2708
rawrrcookies,2.0221874405950104e-05,7416
rawrrence,9.412523323671162e-06,1591
rawxe,7.731096123958791e-06,6008
RawZ,2.0221874405950104e-05,1011
Raxoneth,3.0829449915502737e-06,16
ray,1.700673121275894e-05,3872
ray10,5.407846973076227e-06,4262
ray111111,2.1630920829028704e-05,4942
ray1111111,2.53747034005186e-05,6509
ray11111111,1.2370401455287989e-05,9248
ray11111111111,1.964426749783522e-05,5182
Ray123,2.0221874405950104e-05,9188
ray123456789,1.1239722116235191e-05,4902
ray147823,1.5340732322408314e-05,1993
ray1728913,2.537389804675325e-05,1993
ray1729813,1.3893680203637357e-05,7172
ray19028475,2.538904492799094e-05,1993
Ray199,1.3976329841769476e-05,8045
ray1999,9.973588057404547e-06,8045
ray667,8.551571332191274e-06,7189
rayanna,3.316542761176056e-06,1181
Raybeard,1.164568658239365e-05,5595
Rayditzfn,2.172526697694282e-05,135
rayfromct,1.4411751255617682e-05,2931
Rayh190,1.458304703768712e-05,4851
rayhang,2.973619005680139e-05,147
Rayhuaza,2.0221874405950104e-05,4786
RayKemp,1.5375099907045162e-05,8426
rayliu,3.836556257479969e-06,361
rayman,1.1009566596994619e-05,4479
raymarkiii,7.383982309000108e-06,4479
RayMcGill,2.0221874405950104e-05,8020
raymondbaesler,9.635096826057067e-06,5902
raymondhzheng,2.0221874405950104e-05,319
raymondns,7.838243064671521e-06,5255
raymondtheboss,5.797780233341982e-06,2639
raymondtu,2.2180947113418418e-05,9249
raymondzheng,1.4921286476143372e-05,6281
rayna_parikh,1.5255447915902423e-05,5110
RayOfLight,1.5550977068403787e-05,4780
rayray,5.90767960537409e-06,135
rayrti,2.2180947113418418e-05,7799
RaysNightOut,2.0859991470011016e-05,5121
Raystina,1.049293102453823e-05,8240
raysunbran,1.1527487616424221e-05,488
RayTheChrisTony,1.2468009480966281e-05,1993
Raythoven2,3.924830518874894e-05,2063
Raythoven34234,1.3147120374452276e-05,813
rayvenoir,2.263353159233395e-05,2892
rayviolli,1.65548218463424e-05,8327
RayW,1.6292986517008396e-05,596
rayyy,1.028199439823267e-05,8921
rayyyyyyyyyy,8.965439061743966e-06,31
rayz,6.171471518557156e-05,4479
Raz Ben Ron,3.4613755719830615e-05,9058
Raz ben ronI,4.2626751916974285e-06,9058
razehux,8.913446855349016e-06,2176
Razgibaror2000,2.0221874405950104e-05,7543
RazGotLeid,7.224459129754629e-06,2589
Razgovor,0.00016048600865638328,117
Razgowut,6.78125622975064e-06,117
RAZRWOLF,8.790297109239969e-06,200
Razumihin,2.0221874405950104e-05,8676
Razvogor,0.00022178365398483734,117
RAZVRATNIK,8.80977104846292e-06,3157
RazzleP,2.0221874405950104e-05,3514
razzler,1.3825608710557519e-05,117
razzler2,5.4438786863592305e-05,3522
RazzyRaz,4.817861580930736e-06,78
rbaba19,3.9924665756181527e-05,4648
rbarragan,8.799167393897797e-06,1073
rbenua,3.8148392820534e-06,816
rbibi.solitair,2.0221874405950104e-05,754
rbkothadia,3.2175073247620124e-05,2891
RBlacked,9.035680157940897e-06,16
rblake,5.536276862096175e-06,1068
rblake14,9.051479789293055e-06,1068
rboccabe,8.1126276601028e-06,4018
rbondchoquette,7.787634663578231e-06,726
rbq,2.2376675840390932e-05,4360
rbrenner,2.0909505992849873e-05,6694
rbrenners,4.35865640932262e-06,1259
rbruningtx,2.0221874405950107e-05,5637
rbryan1776,1.0725797649714727e-05,474
rbtying,3.737546425829022e-05,1704
rbuilm,1.5804057987840522e-05,78
RBxxx,1.437661128501134e-05,8767
RC,4.537929064364484e-06,380
RC715,3.943596964720729e-05,173
rcalcott,2.9797953620467294e-05,2947
rcanning90,1.9147624592148087e-05,8725
rcara97,1.4060952968945622e-05,3207
rcartherkrone,3.902350845719911e-06,451
rcaseyatbat,7.038294904212782e-05,6119
rcc,1.7354282960422343e-05,727
rcchan,2.765525446088282e-05,5
rccola,1.388944410139571e-05,731
Rchaing,7.004359949667584e-06,800
rcj,1.2275528369660684e-05,8642
RckChinchilla,1.4204905557129713e-05,8499
RckChinchillas,8.619093360268204e-06,8499
rckrone,1.2447757676294755e-05,7182
rcovatto,4.847591867742328e-06,173
rcs,2.6703997316750917e-05,2285
RCScott,9.02701680685347e-06,3160
rcurtsinger,2.0221874405950104e-05,6689
RCurvers,2.0221874405950104e-05,5568
rcycl,2.3187795930217185e-05,6586
rd,2.0705386192192987e-05,5110
Rddddks,6.452248051866094e-06,7721
rddks,3.362839536202436e-05,9246
rdgao,2.0221874405950104e-05,3558
Rdhhfjcng,4.397548152751537e-06,7121
rdilip83,1.693191286053278e-05,2417
RdL77,2.2340459062737174e-05,5850
RDM,2.0221874405950104e-05,8617
rdmultros,1.3320630429051212e-05,9110
Rdpom,3.724606465312055e-05,8769
Rdrigaxo,2.0221874405950104e-05,7289
rdtfyghkgfhdgr,1.3546546853950205e-05,2704
rdw84,2.0221874405950104e-05,1504
rdzhuang,4.147538985403558e-05,3579
re56he56urty,4.776927571762127e-06,2867
rea,8.763810857491526e-05,327
reabadee,1.0267552145154171e-05,1366
readstooswift,2.417421805395716e-05,8718
ReadTheBible,6.680336477020772e-06,1305
Ready,6.415603495876432e-06,663
ReadySet,4.9029727842064396e-06,78
reaForgot,5.3291602928327546e-05,327
Reags325,2.0221874405950104e-05,8271
Realabhisan,9.206164959917741e-06,8734
RealComplex,3.1993087632644608e-06,78
ReallyCrazyMan,1.9075232456198797e-05,1320
ReallyFishy,5.299912030022303e-06,3051
reallyhendrik,1.0890767145483061e-05,5991
reallyNotSean,6.3617309947492404e-06,4580
RealniyKeks,1.8472423770169656e-05,1283
realog,2.0221874405950104e-05,5865
realphil,1.7343282819926197e-05,500
realplatanopapi,9.688185532090345e-06,1709
realrabbit,7.591106148140886e-06,9226
RealReese,1.6318856837447614e-05,273
RealRigorMorti,4.7243201747376666e-05,1320
RealRigorMortis,3.176985378477908e-05,1320
RealSahay,9.876125913818478e-06,71
RealSean,2.2859269032971274e-05,500
realyannis,1.9610444277546078e-05,6864
realyyyyjjj,1.5691230173880436e-05,4820
reasunshine,2.0276606094929342e-05,1366
reaver,3.574121483690689e-05,571
ReaverSe,0.00025860580616715996,78
rebbb,3.0332811634066938e-06,9250
rebbo,2.1037809551769735e-05,2713
rebbyp,5.01897913381139e-06,2713
rebbyp12345,2.9132237937869116e-05,2713
rebdai,3.659016730635147e-05,6188
Rebeca,2.1387955119665165e-05,1391
Rebeca06,6.708524793776267e-06,9251
rebecca,2.1167506867172033e-05,3331
Rebecca1991,2.2994567950904643e-05,5560
rebeccaaaa,4.327151344108873e-05,5818
rebeccaasdfa,3.206411154352469e-05,9252
RebeccaChan,2.6333628671962944e-05,7828
Rebeccactxp,2.0221874405950104e-05,7661
rebeccacw,4.246758063347023e-05,5253
rebeccaj,2.7274589357680094e-05,7432
rebeccam,2.0221874405950104e-05,1295
rebeccaq,1.1398710679695602e-05,4505
rebeccarg,5.725217023968578e-06,9253
Rebeccatxp,2.0221874405950104e-05,7662
rebej,3.045156158352583e-05,4679
RebertDewnoyJR.,2.3257018911996668e-05,2734
rebi73,7.74237420284324e-05,1478
rebonkles,1.2735215141098115e-05,3638
rebonky,1.0088547570584548e-05,3638
rebot721,3.0470629209217784e-05,7985
rebparha,1.0838405705714729e-05,6232
rebsaul,2.0221874405950104e-05,8940
Rebsical,7.439186995279022e-06,3244
recbster,5.45443977868289e-06,3444
Rechaudkerze,3.353972239129927e-05,9254
reciprocity314,3.076436862017641e-06,78
reckless,4.432152783553678e-06,2464
recko10,9.975686268069111e-06,6869
recneps567,1.091563596424227e-05,1679
reczupinski,3.335996771445303e-05,7701
Red 5s,5.985968007514021e-06,3244
red echidna,9.575103390276315e-06,3669
Red_Echidna,2.0221874405950104e-05,3771
red_for_real,2.5893501780554537e-05,6916
red_hedgehog,9.61490945034471e-06,117
red_is_sus,7.215601444733731e-06,1582
red_umbrella,3.871850924393222e-06,4821
RED222,2.0923140350568237e-05,6546
Reda,2.0221874405950104e-05,6327
RedAccentz,2.0221874405950104e-05,6616
RedAndRea,2.0221874405950104e-05,1744
redasdfblueasdf,1.9578778982829957e-05,5781
redash,7.558258720413638e-06,2896
redbeard,1.6394574715168958e-05,9244
Redbeard124,4.8033594330332296e-05,45
redbee47,9.173683231017196e-06,925
RedBlueCarrots,6.193452385329643e-06,2221
RedBohb,2.0221874405950104e-05,2624
redcc,2.0221874405950104e-05,2955
RedClay,5.037945700951062e-06,584
redclay1263,3.836354424009789e-06,584
reddeso,1.976028101795361e-05,7123
reddoor,8.947909627012701e-06,212
Reddragoneer,1.4014682497573385e-05,384
redel,1.2486411089947113e-05,393
redell,6.964307067691932e-06,689
redelweisser,4.0477935241488067e-05,393
Redemancy,3.0332811634066938e-06,9255
redeyesblack,1.4963011354313098e-05,5705
Redfoot,7.476436010197982e-06,1801
Redhead,1.1991770067865578e-05,9256
redhedgehog,1.578697162240312e-05,6351
redjar,0.0001133867024380814,191
RedJoka,3.2389749297123236e-06,116
redkhron,1.0938917370099382e-05,9257
RedLeader,1.5282000429332663e-05,4410
redmond,6.650584251151078e-06,6155
Redmondson,3.111530317092499e-06,78
